"x" "y" "z"
"25845" 21962 3226 13
"25846" 21953 3608 13
"25847" 21955 3680 13
"25848" 21969 3097 12
"25849" 21938 3591 8
"25850" 21942 3710 12
"25851" 21942 3721 12
"25852" 21957 3485 12
"25853" 21970 3170 13
"25854" 21943 3752 11
"25855" 21967 3278 11
"25856" 21966 3360 8
"25857" 21973 3153 9
"25858" 21939 4000 12
"25859" 21971 3396 8
"25860" 21961 3419 13
"25861" 21976 3123 10
"25862" 21938 3972 8
"25863" 21979 3185 13
"25864" 21980 3257 13
"25865" 21956 3954 13
"25866" 21982 3071 13
"25867" 21945 3920 13
"25868" 21974 3321 12
"25869" 21962 3931 8
"25870" 21963 3569 9
"25871" 21982 3380 13
"25872" 21977 3748 12
"25873" 21961 3884 12
"25874" 21978 3456 13
"25875" 21954 3975 13
"25876" 21978 3494 13
"25877" 21969 3717 12
"25878" 21982 3591 12
"25879" 21971 4008 12
"25880" 21981 3342 13
"25881" 21994 3031 11
"25882" 21992 3096 8
"25883" 21963 3631 11
"25884" 21988 3523 11
"25885" 21963 3667 11
"25886" 21996 3112 12
"25887" 21994 3213 13
"25888" 21999 3151 11
"25889" 21986 3420 12
"25890" 21965 3773 12
"25891" 22000 3293 12
"25892" 21998 3321 13
"25893" 21991 3261 13
"25894" 21980 3925 11
"25895" 21980 3984 13
"25896" 21996 3645 12
"25897" 21985 3965 8
"25898" 21995 3568 13
"25899" 21986 3651 9
"25900" 22005 3237 13
"25901" 21994 3623 13
"25902" 21989 3271 8
"25903" 21975 3826 12
"25904" 21999 3726 12
"25905" 22000 3552 11
"25906" 22005 3398 8
"25907" 22014 3148 11
"25908" 21996 3802 11
"25909" 22005 3441 8
"25910" 22000 3766 12
"25911" 21994 3867 11
"25912" 22011 3073 11
"25913" 21992 3913 8
"25914" 22006 3477 12
"25915" 22012 3213 8
"25916" 22001 4015 13
"25917" 22012 3272 13
"25918" 22019 3197 13
"25919" 22021 3245 13
"25920" 22023 3064 12
"25921" 22024 3108 13
"25922" 22021 3317 13
"25923" 22016 3522 8
"25924" 22018 3334 7
"25925" 21993 3987 13
"25926" 22028 3163 12
"25927" 22031 3089 7
"25928" 22013 3754 9
"25929" 21989 3687 11
"25930" 22023 3432 13
"25931" 22007 3946 12
"25932" 22011 3921 12
"25933" 22006 3986 11
"25934" 22032 3410 11
"25935" 22016 3985 13
"25936" 22017 3368 13
"25937" 22032 3587 12
"25938" 22014 3873 11
"25939" 22035 3290 13
"25940" 22028 3396 13
"25941" 22022 3670 13
"25942" 22033 3217 12
"25943" 22046 3123 11
"25944" 22033 3541 11
"25945" 22037 3359 8
"25946" 22053 3072 12
"25947" 22052 3183 13
"25948" 22031 3839 11
"25949" 22042 3462 8
"25950" 22052 3283 13
"25951" 22058 3035 11
"25952" 22055 3242 13
"25953" 22020 3970 11
"25954" 22038 3376 9
"25955" 22041 3483 13
"25956" 22050 3150 11
"25957" 22033 3626 13
"25958" 22051 3327 11
"25959" 22054 3391 13
"25960" 22055 3306 13
"25961" 22053 3443 8
"25962" 22047 3513 13
"25963" 22039 3691 11
"25964" 22039 3722 11
"25965" 22062 3176 8
"25966" 22060 3209 11
"25967" 22050 3341 9
"25968" 22069 3075 8
"25969" 22066 3129 13
"25970" 22056 3774 13
"25971" 22063 3419 11
"25972" 22062 3471 12
"25973" 22064 3221 8
"25974" 22067 3281 8
"25975" 22066 3313 8
"25976" 22072 3164 8
"25977" 22071 3264 13
"25978" 22063 3562 11
"25979" 22051 3601 13
"25980" 22076 3056 8
"25981" 22040 3771 12
"25982" 22075 3181 13
"25983" 22046 3869 11
"25984" 22063 3805 11
"25985" 22038 3896 11
"25986" 22055 3934 12
"25987" 22038 3955 13
"25988" 22057 3983 13
"25989" 22050 3747 11
"25990" 22081 3029 8
"25991" 22080 3093 11
"25992" 22073 3334 13
"25993" 22060 3896 13
"25994" 22071 3365 13
"25995" 22050 4002 13
"25996" 22067 3875 12
"25997" 22081 3298 12
"25998" 22064 3788 8
"25999" 22080 3243 13
"26000" 22069 3665 10
"26001" 22091 3157 12
"26002" 22084 3353 7
"26003" 22071 3898 8
"26004" 22092 3274 13
"26005" 22082 3398 12
"26006" 22086 3064 13
"26007" 22096 3124 13
"26008" 22096 3262 8
"26009" 22090 3210 13
"26010" 22082 3443 11
"26011" 22081 3950 8
"26012" 22092 3494 11
"26013" 22081 4018 8
"26014" 22075 3608 12
"26015" 22098 3406 7
"26016" 22095 3370 13
"26017" 22083 3511 13
"26018" 22094 3688 8
"26019" 22083 3728 11
"26020" 22091 3953 8
"26021" 22086 3663 11
"26022" 22086 3770 12
"26023" 22102 3228 8
"26024" 22110 3121 13
"26025" 22092 3829 9
"26026" 22112 3062 11
"26027" 22086 3927 12
"26028" 22086 3987 13
"26029" 22090 3846 13
"26030" 22104 3172 9
"26031" 22116 3029 13
"26032" 22108 3372 7
"26033" 22108 3417 11
"26034" 22100 3814 13
"26035" 22103 3324 13
"26036" 22104 3345 13
"26037" 22113 3103 8
"26038" 22075 3962 9
"26039" 22120 3393 8
"26040" 22119 3084 7
"26041" 22119 3182 13
"26042" 22118 3272 13
"26043" 22116 3447 11
"26044" 22100 4009 13
"26045" 22127 3205 13
"26046" 22124 3369 13
"26047" 22129 3028 11
"26048" 22109 3620 11
"26049" 22126 3156 12
"26050" 22124 3556 11
"26051" 22120 3491 13
"26052" 22114 3518 11
"26053" 22133 3099 13
"26054" 22103 3954 12
"26055" 22137 3239 13
"26056" 22115 3768 11
"26057" 22111 3778 9
"26058" 22117 3831 12
"26059" 22143 3204 9
"26060" 22105 3717 10
"26061" 22121 3941 11
"26062" 22123 3951 8
"26063" 22125 3998 10
"26064" 22130 3304 11
"26065" 22135 3716 12
"26066" 22140 3326 13
"26067" 22140 3350 7
"26068" 22141 3497 12
"26069" 22144 3130 11
"26070" 22140 3433 11
"26071" 22126 3764 13
"26072" 22114 3882 10
"26073" 22156 3070 13
"26074" 22137 3991 13
"26075" 22146 3147 7
"26076" 22146 3165 13
"26077" 22128 3471 13
"26078" 22148 3519 8
"26079" 22138 4013 13
"26080" 22136 3842 13
"26081" 22156 3249 13
"26082" 22144 3406 13
"26083" 22163 3100 11
"26084" 22132 3966 11
"26085" 22159 3033 11
"26086" 22151 3275 13
"26087" 22126 3872 12
"26088" 22151 3362 13
"26089" 22156 3642 10
"26090" 22161 3310 12
"26091" 22142 3668 11
"26092" 22147 3743 11
"26093" 22165 3223 8
"26094" 22168 3157 8
"26095" 22128 3654 11
"26096" 22167 3197 13
"26097" 22153 3888 12
"26098" 22150 3930 10
"26099" 22170 3268 13
"26100" 22168 3327 13
"26101" 22167 3351 13
"26102" 22168 3380 8
"26103" 22155 3780 12
"26104" 22165 3421 8
"26105" 22179 3044 11
"26106" 22169 3437 13
"26107" 22161 4008 9
"26108" 22184 3070 13
"26109" 22185 3172 13
"26110" 22179 3402 12
"26111" 22181 3246 8
"26112" 22179 3464 9
"26113" 22176 3124 13
"26114" 22155 3816 11
"26115" 22157 3829 13
"26116" 22176 3182 13
"26117" 22184 3453 11
"26118" 22179 3586 12
"26119" 22175 3673 12
"26120" 22168 3933 8
"26121" 22194 3027 11
"26122" 22186 3522 11
"26123" 22185 3488 12
"26124" 22182 3843 8
"26125" 22181 3873 13
"26126" 22198 3123 13
"26127" 22181 3945 13
"26128" 22174 3814 13
"26129" 22196 3223 12
"26130" 22199 3262 13
"26131" 22194 3376 13
"26132" 22188 3209 8
"26133" 22185 3779 11
"26134" 22173 3911 13
"26135" 22190 3272 8
"26136" 22178 3856 13
"26137" 22189 3325 13
"26138" 22191 3296 13
"26139" 22204 3113 8
"26140" 22178 3993 13
"26141" 22188 3428 13
"26142" 22191 3506 9
"26143" 22207 3091 12
"26144" 22191 3555 9
"26145" 22199 3357 12
"26146" 22186 3893 13
"26147" 22202 3415 11
"26148" 22177 3702 10
"26149" 22194 3577 12
"26150" 22208 3148 8
"26151" 22191 3930 8
"26152" 22199 3637 11
"26153" 22210 3181 8
"26154" 22215 3054 12
"26155" 22199 3783 8
"26156" 22180 4018 12
"26157" 22214 3283 13
"26158" 22215 3191 13
"26159" 22212 3265 8
"26160" 22217 3211 8
"26161" 22202 3675 11
"26162" 22225 3030 11
"26163" 22207 3798 9
"26164" 22210 3399 12
"26165" 22227 3121 11
"26166" 22228 3150 13
"26167" 22220 3387 13
"26168" 22227 3233 13
"26169" 22222 3371 8
"26170" 22229 3254 11
"26171" 22205 3830 8
"26172" 22222 3478 11
"26173" 22217 3336 13
"26174" 22226 3580 8
"26175" 22222 3546 9
"26176" 22213 3932 13
"26177" 22206 4003 8
"26178" 22236 3056 8
"26179" 22190 3956 11
"26180" 22237 3088 13
"26181" 22225 3631 11
"26182" 22229 3663 13
"26183" 22215 3892 11
"26184" 22230 3339 13
"26185" 22238 3405 12
"26186" 22224 3521 13
"26187" 22221 3305 13
"26188" 22234 3453 11
"26189" 22225 3947 13
"26190" 22242 3161 8
"26191" 22225 3967 13
"26192" 22234 3694 13
"26193" 22211 3742 11
"26194" 22224 3923 8
"26195" 22246 3281 13
"26196" 22222 3851 11
"26197" 22238 3601 13
"26198" 22249 3149 11
"26199" 22249 3190 11
"26200" 22218 3995 13
"26201" 22248 3603 13
"26202" 22261 3044 8
"26203" 22262 3061 13
"26204" 22251 3357 8
"26205" 22244 3392 8
"26206" 22263 3103 8
"26207" 22242 3375 12
"26208" 22217 3982 10
"26209" 22264 3122 13
"26210" 22242 3489 9
"26211" 22242 3549 11
"26212" 22263 3338 11
"26213" 22255 3434 11
"26214" 22256 3762 11
"26215" 22248 3991 13
"26216" 22270 3241 13
"26217" 22257 3638 11
"26218" 22270 3276 13
"26219" 22261 3304 13
"26220" 22250 3863 13
"26221" 22244 3906 10
"26222" 22249 3965 11
"26223" 22259 3390 11
"26224" 22277 3154 12
"26225" 22274 3358 13
"26226" 22280 3095 13
"26227" 22280 3203 13
"26228" 22255 3778 9
"26229" 22272 3408 10
"26230" 22276 3260 8
"26231" 22254 3738 11
"26232" 22262 3878 11
"26233" 22273 3524 13
"26234" 22254 3838 9
"26235" 22276 3444 13
"26236" 22267 3552 8
"26237" 22264 3902 12
"26238" 22279 3190 11
"26239" 22268 3982 13
"26240" 22273 3710 8
"26241" 22278 3586 12
"26242" 22294 3050 13
"26243" 22266 3938 8
"26244" 22283 3315 13
"26245" 22276 3485 12
"26246" 22286 3375 13
"26247" 22280 3646 9
"26248" 22293 3508 13
"26249" 22273 3845 13
"26250" 22276 3929 13
"26251" 22273 3875 13
"26252" 22274 3913 8
"26253" 22277 3958 13
"26254" 22291 3561 11
"26255" 22292 3425 13
"26256" 22300 3218 8
"26257" 22282 3790 11
"26258" 22299 3691 13
"26259" 22302 3342 13
"26260" 22302 3372 8
"26261" 22294 3731 12
"26262" 22289 3871 13
"26263" 22310 3115 12
"26264" 22278 4011 13
"26265" 22294 3785 13
"26266" 22304 3201 12
"26267" 22317 3170 13
"26268" 22304 3228 12
"26269" 22306 3300 8
"26270" 22315 3247 8
"26271" 22316 3047 12
"26272" 22309 3270 12
"26273" 22315 3401 11
"26274" 22305 3646 11
"26275" 22307 3150 13
"26276" 22300 3488 8
"26277" 22327 3031 11
"26278" 22318 3327 13
"26279" 22295 3897 13
"26280" 22305 3968 8
"26281" 22309 3605 13
"26282" 22315 4000 13
"26283" 22322 3294 13
"26284" 22304 3826 8
"26285" 22323 3305 8
"26286" 22310 3946 13
"26287" 22290 4002 8
"26288" 22307 3437 7
"26289" 22319 3578 13
"26290" 22307 3532 13
"26291" 22324 3428 13
"26292" 22304 4016 13
"26293" 22338 3153 12
"26294" 22317 3555 12
"26295" 22314 3800 8
"26296" 22311 3913 8
"26297" 22308 3465 11
"26298" 22313 3760 13
"26299" 22331 3367 13
"26300" 22350 3125 8
"26301" 22336 3340 8
"26302" 22339 3208 11
"26303" 22308 3857 13
"26304" 22351 3043 13
"26305" 22337 3456 12
"26306" 22345 3510 13
"26307" 22349 3071 11
"26308" 22322 3974 13
"26309" 22344 3276 13
"26310" 22341 3228 12
"26311" 22327 3887 11
"26312" 22348 3328 13
"26313" 22344 3394 13
"26314" 22325 3862 8
"26315" 22323 3714 12
"26316" 22334 3934 13
"26317" 22345 3792 11
"26318" 22333 4009 8
"26319" 22353 3187 11
"26320" 22351 3433 8
"26321" 22352 3257 12
"26322" 22339 3738 11
"26323" 22347 3702 12
"26324" 22330 3784 11
"26325" 22331 3952 8
"26326" 22349 3648 13
"26327" 22359 3244 8
"26328" 22360 3383 13
"26329" 22348 3690 9
"26330" 22332 3682 13
"26331" 22356 3307 13
"26332" 22348 3823 13
"26333" 22329 3772 8
"26334" 22366 3131 13
"26335" 22349 3911 13
"26336" 22349 3951 11
"26337" 22347 3841 8
"26338" 22342 3728 13
"26339" 22363 3349 13
"26340" 22368 3228 13
"26341" 22364 3784 12
"26342" 22375 3046 11
"26343" 22373 3200 13
"26344" 22352 3607 11
"26345" 22342 3978 12
"26346" 22332 3998 8
"26347" 22351 3852 11
"26348" 22370 3275 7
"26349" 22377 3146 8
"26350" 22372 3326 13
"26351" 22371 3160 13
"26352" 22379 3112 13
"26353" 22360 3571 11
"26354" 22374 3487 11
"26355" 22370 3754 11
"26356" 22378 3255 11
"26357" 22384 3270 7
"26358" 22379 3419 12
"26359" 22386 3215 11
"26360" 22378 3303 9
"26361" 22366 3518 13
"26362" 22369 3529 9
"26363" 22390 3354 13
"26364" 22366 3628 11
"26365" 22359 3887 8
"26366" 22392 3292 12
"26367" 22393 3184 8
"26368" 22374 3698 13
"26369" 22373 3996 8
"26370" 22384 3574 11
"26371" 22365 3743 8
"26372" 22384 3784 8
"26373" 22380 3452 11
"26374" 22376 3899 13
"26375" 22393 3408 8
"26376" 22366 3938 11
"26377" 22395 3323 12
"26378" 22369 3849 12
"26379" 22386 3658 11
"26380" 22401 3045 11
"26381" 22397 3239 13
"26382" 22396 3280 8
"26383" 22387 3955 8
"26384" 22395 3379 13
"26385" 22394 3719 11
"26386" 22388 3635 13
"26387" 22410 3134 11
"26388" 22408 3160 8
"26389" 22391 3838 11
"26390" 22410 3204 13
"26391" 22382 3719 13
"26392" 22389 3940 13
"26393" 22378 3968 13
"26394" 22386 3989 13
"26395" 22405 3261 13
"26396" 22414 3306 12
"26397" 22414 3535 13
"26398" 22411 3407 13
"26399" 22424 3295 12
"26400" 22421 3375 13
"26401" 22421 3433 13
"26402" 22419 3243 13
"26403" 22419 3281 8
"26404" 22397 3773 11
"26405" 22421 3555 12
"26406" 22429 3049 11
"26407" 22414 3881 12
"26408" 22420 3793 13
"26409" 22413 3342 7
"26410" 22423 3364 13
"26411" 22409 3946 13
"26412" 22411 3707 13
"26413" 22416 3734 8
"26414" 22421 3679 11
"26415" 22424 3610 11
"26416" 22402 3917 12
"26417" 22430 3655 11
"26418" 22413 3589 11
"26419" 22419 3650 8
"26420" 22426 3828 12
"26421" 22401 3976 8
"26422" 22426 3937 13
"26423" 22432 3264 13
"26424" 22428 3489 13
"26425" 22443 3136 11
"26426" 22439 3154 11
"26427" 22437 3404 8
"26428" 22423 3971 13
"26429" 22443 3363 13
"26430" 22450 3095 11
"26431" 22444 3313 8
"26432" 22442 3165 9
"26433" 22434 3337 13
"26434" 22404 3964 13
"26435" 22417 3996 11
"26436" 22452 3066 12
"26437" 22445 3460 13
"26438" 22457 3144 8
"26439" 22445 3529 12
"26440" 22457 3253 9
"26441" 22456 3345 10
"26442" 22434 3575 13
"26443" 22435 3756 11
"26444" 22451 3288 13
"26445" 22449 3421 13
"26446" 22455 3158 13
"26447" 22456 3410 8
"26448" 22463 3315 13
"26449" 22445 3883 8
"26450" 22472 3043 11
"26451" 22459 3205 11
"26452" 22451 3726 11
"26453" 22455 3593 12
"26454" 22456 3578 11
"26455" 22471 3160 11
"26456" 22449 3640 11
"26457" 22472 3387 12
"26458" 22469 3374 13
"26459" 22469 3418 11
"26460" 22460 3462 8
"26461" 22452 3856 9
"26462" 22460 3483 8
"26463" 22465 3640 13
"26464" 22465 3726 8
"26465" 22480 3059 12
"26466" 22476 3275 13
"26467" 22475 3492 13
"26468" 22469 3909 11
"26469" 22451 3937 13
"26470" 22479 3253 11
"26471" 22480 3325 11
"26472" 22489 3071 8
"26473" 22460 3747 13
"26474" 22490 3121 11
"26475" 22465 3996 9
"26476" 22479 3638 11
"26477" 22483 3397 8
"26478" 22494 3090 12
"26479" 22493 3186 8
"26480" 22493 3198 13
"26481" 22483 3463 12
"26482" 22487 3492 11
"26483" 22476 3869 11
"26484" 22494 3222 8
"26485" 22489 3584 13
"26486" 22497 3389 12
"26487" 22481 3373 8
"26488" 22482 3923 8
"26489" 22492 3334 11
"26490" 22492 3427 11
"26491" 22487 3728 11
"26492" 22492 3440 11
"26493" 22484 3941 12
"26494" 22503 3277 13
"26495" 22507 3135 11
"26496" 22502 3157 7
"26497" 22490 3692 12
"26498" 22491 3513 11
"26499" 22490 3782 11
"26500" 22502 3299 9
"26501" 22511 3026 11
"26502" 22478 4004 13
"26503" 22502 3361 13
"26504" 22495 3675 11
"26505" 22516 3197 11
"26506" 22519 3051 11
"26507" 22515 3211 13
"26508" 22486 3913 13
"26509" 22522 3098 12
"26510" 22507 3434 8
"26511" 22504 3708 11
"26512" 22481 3993 13
"26513" 22515 3361 9
"26514" 22516 3393 11
"26515" 22520 3250 13
"26516" 22524 3232 11
"26517" 22521 3331 12
"26518" 22511 3592 12
"26519" 22509 3804 12
"26520" 22507 3848 13
"26521" 22529 3111 8
"26522" 22523 3142 11
"26523" 22509 3879 13
"26524" 22527 3292 13
"26525" 22505 3986 8
"26526" 22526 3426 12
"26527" 22537 3134 13
"26528" 22536 3187 8
"26529" 22537 3204 11
"26530" 22528 3565 11
"26531" 22540 3030 11
"26532" 22541 3064 11
"26533" 22519 3704 12
"26534" 22519 3740 11
"26535" 22533 3163 11
"26536" 22524 3768 12
"26537" 22510 3939 13
"26538" 22543 3262 13
"26539" 22525 3456 11
"26540" 22532 3513 10
"26541" 22508 3911 13
"26542" 22534 3307 12
"26543" 22542 3366 12
"26544" 22528 3931 8
"26545" 22548 3113 11
"26546" 22546 3246 7
"26547" 22539 3886 12
"26548" 22547 3214 12
"26549" 22533 3636 11
"26550" 22556 3042 8
"26551" 22547 3332 13
"26552" 22538 3413 8
"26553" 22558 3146 13
"26554" 22540 3467 13
"26555" 22538 3485 13
"26556" 22526 3972 11
"26557" 22551 3094 11
"26558" 22559 3213 11
"26559" 22540 3679 13
"26560" 22546 3381 11
"26561" 22546 3513 12
"26562" 22567 3047 13
"26563" 22530 3912 11
"26564" 22547 3694 13
"26565" 22546 3602 11
"26566" 22559 3285 13
"26567" 22536 3862 11
"26568" 22560 3306 13
"26569" 22563 3344 11
"26570" 22560 3363 7
"26571" 22571 3126 7
"26572" 22563 3432 13
"26573" 22556 3631 12
"26574" 22561 3578 11
"26575" 22567 3116 11
"26576" 22546 3949 13
"26577" 22563 3840 11
"26578" 22566 3786 9
"26579" 22562 3392 13
"26580" 22562 3459 11
"26581" 22578 3237 13
"26582" 22578 3321 13
"26583" 22570 3751 12
"26584" 22565 3422 13
"26585" 22551 3994 13
"26586" 22587 3074 12
"26587" 22557 3730 11
"26588" 22570 3989 8
"26589" 22585 3209 13
"26590" 22566 3953 8
"26591" 22573 3260 13
"26592" 22591 3028 8
"26593" 22568 3868 8
"26594" 22578 3656 10
"26595" 22585 3412 8
"26596" 22585 3440 11
"26597" 22588 3152 12
"26598" 22560 3927 8
"26599" 22572 3904 8
"26600" 22565 3823 9
"26601" 22592 3174 9
"26602" 22576 3379 13
"26603" 22589 3262 11
"26604" 22600 3047 12
"26605" 22597 3116 13
"26606" 22578 3879 12
"26607" 22597 3276 11
"26608" 22599 3344 8
"26609" 22599 3360 13
"26610" 22594 3641 11
"26611" 22583 3700 11
"26612" 22595 3485 11
"26613" 22573 3808 13
"26614" 22594 3790 9
"26615" 22597 3895 11
"26616" 22597 3928 13
"26617" 22592 3610 11
"26618" 22584 3801 13
"26619" 22607 3233 12
"26620" 22614 3067 11
"26621" 22589 3881 13
"26622" 22576 3972 12
"26623" 22599 3776 13
"26624" 22611 3159 11
"26625" 22622 3107 11
"26626" 22611 3324 13
"26627" 22611 3391 12
"26628" 22592 3842 11
"26629" 22624 3285 12
"26630" 22602 3610 8
"26631" 22617 3192 13
"26632" 22606 3804 11
"26633" 22609 3581 11
"26634" 22602 3702 11
"26635" 22630 3030 11
"26636" 22614 3305 8
"26637" 22614 3381 8
"26638" 22614 3416 12
"26639" 22629 3212 12
"26640" 22623 3130 13
"26641" 22600 3996 12
"26642" 22633 3078 12
"26643" 22613 3705 12
"26644" 22614 3546 12
"26645" 22618 3614 11
"26646" 22617 3853 7
"26647" 22617 3914 11
"26648" 22628 3261 13
"26649" 22632 3146 13
"26650" 22620 3765 12
"26651" 22641 3042 11
"26652" 22640 3112 13
"26653" 22633 3422 8
"26654" 22620 3826 13
"26655" 22627 3648 11
"26656" 22629 3682 13
"26657" 22623 3356 12
"26658" 22641 3208 8
"26659" 22642 3192 7
"26660" 22637 3323 13
"26661" 22626 3660 13
"26662" 22625 3462 11
"26663" 22647 3301 12
"26664" 22610 3687 8
"26665" 22636 3470 12
"26666" 22623 3518 11
"26667" 22644 3403 12
"26668" 22651 3435 13
"26669" 22639 3689 8
"26670" 22647 3555 11
"26671" 22635 3791 13
"26672" 22646 3977 8
"26673" 22656 3187 13
"26674" 22662 3046 12
"26675" 22610 3961 12
"26676" 22659 3131 13
"26677" 22634 3718 9
"26678" 22654 3161 13
"26679" 22653 3518 11
"26680" 22630 3964 8
"26681" 22654 3228 11
"26682" 22643 4002 12
"26683" 22650 3770 13
"26684" 22637 3856 8
"26685" 22669 3204 13
"26686" 22676 3083 13
"26687" 22659 3339 12
"26688" 22678 3118 8
"26689" 22669 3486 11
"26690" 22661 3317 8
"26691" 22670 3383 11
"26692" 22677 3234 11
"26693" 22650 3834 11
"26694" 22659 3574 9
"26695" 22663 3720 11
"26696" 22677 3275 12
"26697" 22674 3160 7
"26698" 22679 3135 12
"26699" 22667 3364 8
"26700" 22648 3912 11
"26701" 22678 3313 13
"26702" 22672 3336 8
"26703" 22676 3408 12
"26704" 22682 3176 13
"26705" 22654 3705 13
"26706" 22670 3588 11
"26707" 22686 3032 11
"26708" 22658 3861 13
"26709" 22659 3910 9
"26710" 22677 3912 12
"26711" 22676 3757 11
"26712" 22664 3619 8
"26713" 22682 3436 12
"26714" 22676 3932 12
"26715" 22678 3682 12
"26716" 22694 3251 12
"26717" 22688 3351 13
"26718" 22699 3088 8
"26719" 22666 4011 13
"26720" 22699 3153 11
"26721" 22674 3716 8
"26722" 22690 3076 8
"26723" 22672 3880 11
"26724" 22686 3415 8
"26725" 22687 3710 11
"26726" 22701 3571 11
"26727" 22706 3195 12
"26728" 22699 3397 11
"26729" 22689 3215 13
"26730" 22691 3321 7
"26731" 22695 3364 8
"26732" 22706 3428 12
"26733" 22702 3438 9
"26734" 22692 3658 11
"26735" 22687 3853 11
"26736" 22707 3280 12
"26737" 22681 3808 8
"26738" 22686 3791 11
"26739" 22705 3303 13
"26740" 22708 3181 8
"26741" 22686 3953 12
"26742" 22708 3329 12
"26743" 22708 3345 8
"26744" 22714 3060 11
"26745" 22696 3553 8
"26746" 22685 4004 11
"26747" 22719 3087 8
"26748" 22699 3892 9
"26749" 22690 3980 11
"26750" 22703 3706 12
"26751" 22688 4015 8
"26752" 22703 3733 9
"26753" 22708 3770 8
"26754" 22708 3817 11
"26755" 22684 3823 11
"26756" 22717 3362 12
"26757" 22724 3109 11
"26758" 22716 3243 13
"26759" 22693 3530 11
"26760" 22724 3149 11
"26761" 22721 3231 13
"26762" 22693 3604 11
"26763" 22724 3262 8
"26764" 22733 3034 12
"26765" 22733 3293 7
"26766" 22735 3199 13
"26767" 22737 3074 12
"26768" 22731 3551 12
"26769" 22735 3315 8
"26770" 22723 3647 12
"26771" 22728 3513 12
"26772" 22733 3411 8
"26773" 22700 3936 11
"26774" 22711 3796 8
"26775" 22707 3910 13
"26776" 22721 3611 11
"26777" 22711 3887 13
"26778" 22725 3586 10
"26779" 22716 3846 11
"26780" 22719 3969 11
"26781" 22728 3864 7
"26782" 22735 3808 11
"26783" 22740 3349 12
"26784" 22743 3376 8
"26785" 22731 3914 13
"26786" 22740 3471 13
"26787" 22732 3744 11
"26788" 22732 3775 12
"26789" 22736 3981 12
"26790" 22739 3701 12
"26791" 22732 3931 8
"26792" 22748 3406 12
"26793" 22751 3248 13
"26794" 22739 3953 12
"26795" 22742 3511 13
"26796" 22751 3279 12
"26797" 22759 3301 13
"26798" 22750 3345 11
"26799" 22744 3898 12
"26800" 22752 3430 11
"26801" 22758 3452 11
"26802" 22758 3470 11
"26803" 22767 3231 13
"26804" 22757 3174 12
"26805" 22757 3212 12
"26806" 22771 3060 13
"26807" 22754 3594 13
"26808" 22763 3097 8
"26809" 22749 3728 12
"26810" 22761 3133 8
"26811" 22756 3701 9
"26812" 22752 3875 8
"26813" 22762 3365 12
"26814" 22757 3333 11
"26815" 22770 3334 13
"26816" 22742 3873 12
"26817" 22776 3034 8
"26818" 22742 4011 11
"26819" 22774 3384 11
"26820" 22764 3420 13
"26821" 22764 3567 12
"26822" 22768 3585 10
"26823" 22779 3141 11
"26824" 22770 3648 11
"26825" 22760 3973 11
"26826" 22762 3897 11
"26827" 22773 3856 11
"26828" 22776 3500 12
"26829" 22783 3269 11
"26830" 22766 3772 11
"26831" 22779 3316 12
"26832" 22746 3842 12
"26833" 22761 3540 11
"26834" 22772 3549 8
"26835" 22785 3179 11
"26836" 22761 3621 12
