"x" "y" "z"
"1207" 10220 1786 10
"1208" 10241 1263 7
"1209" 10253 1198 10
"1210" 10245 1402 10
"1211" 10238 1936 8
"1212" 10248 1328 11
"1213" 10252 1363 8
"1214" 10267 1019 8
"1215" 10265 1275 12
"1216" 10247 1454 11
"1217" 10245 1854 8
"1218" 10230 1878 10
"1219" 10244 1867 6
"1220" 10258 1479 10
"1221" 10249 1535 1
"1222" 10256 1757 9
"1223" 10269 1071 7
"1224" 10243 1838 10
"1225" 10272 1230 11
"1226" 10271 1259 12
"1227" 10271 1299 9
"1228" 10250 1617 12
"1229" 10266 1490 8
"1230" 10284 1039 10
"1231" 10285 1117 10
"1232" 10261 1898 10
"1233" 10271 1566 10
"1234" 10243 1899 5
"1235" 10268 1438 1
"1236" 10286 1083 4
"1237" 10277 1365 12
"1238" 10275 1405 9
"1239" 10281 1329 1
"1240" 10290 1056 7
"1241" 10284 1374 1
"1242" 10279 1540 10
"1243" 10277 1589 7
"1244" 10290 1185 10
"1245" 10266 1674 10
"1246" 10283 1551 7
"1247" 10287 1307 6
"1248" 10266 1865 10
"1249" 10291 1483 11
"1250" 10293 1225 12
"1251" 10298 1149 7
"1252" 10280 1928 10
"1253" 10300 1252 7
"1254" 10281 1967 9
"1255" 10303 1387 1
"1256" 10311 1100 6
"1257" 10286 1518 9
"1258" 10294 1657 12
"1259" 10289 1883 12
"1260" 10314 1153 10
"1261" 10315 1013 8
"1262" 10303 1547 11
"1263" 10268 2004 11
"1264" 10285 1843 1
"1265" 10322 1042 10
"1266" 10313 1428 10
"1267" 10297 1780 6
"1268" 10300 1809 7
"1269" 10321 1304 6
"1270" 10315 1463 12
"1271" 10301 1354 8
"1272" 10293 1724 10
"1273" 10303 1898 12
"1274" 10296 1930 6
"1275" 10315 1564 9
"1276" 10304 2011 10
"1277" 10298 1846 11
"1278" 10328 1129 10
"1279" 10332 1304 11
"1280" 10332 1332 11
"1281" 10328 1363 9
"1282" 10319 1812 12
"1283" 10338 1027 11
"1284" 10337 1059 12
"1285" 10339 1096 12
"1286" 10339 1122 6
"1287" 10323 1772 5
"1288" 10325 1695 8
"1289" 10333 1190 11
"1290" 10309 1988 12
"1291" 10332 1617 12
"1292" 10325 1831 12
"1293" 10325 1923 7
"1294" 10317 1759 10
"1295" 10320 1790 10
"1296" 10334 1502 10
"1297" 10341 1234 11
"1298" 10312 1961 6
"1299" 10330 1657 9
"1300" 10326 1885 5
"1301" 10344 1411 12
"1302" 10337 1724 11
"1303" 10336 1389 11
"1304" 10355 1261 12
"1305" 10354 1462 10
"1306" 10337 1803 8
"1307" 10348 1280 6
"1308" 10337 1864 9
"1309" 10337 1912 11
"1310" 10360 1344 1
"1311" 10365 1112 8
"1312" 10366 1028 11
"1313" 10342 2003 9
"1314" 10353 1778 11
"1315" 10359 1502 10
"1316" 10329 1938 9
"1317" 10365 1165 6
"1318" 10366 1422 9
"1319" 10357 1604 11
"1320" 10346 1816 6
"1321" 10368 1213 7
"1322" 10374 1320 10
"1323" 10353 1901 8
"1324" 10358 1846 8
"1325" 10358 1890 11
"1326" 10378 1167 11
"1327" 10385 1021 5
"1328" 10386 1045 12
"1329" 10376 1457 7
"1330" 10383 1131 10
"1331" 10384 1253 7
"1332" 10373 1557 10
"1333" 10373 1711 11
"1334" 10391 1099 12
"1335" 10364 1754 11
"1336" 10373 1824 10
"1337" 10367 1777 6
"1338" 10389 1432 10
"1339" 10383 1584 11
"1340" 10382 1637 12
"1341" 10392 1378 9
"1342" 10382 1736 6
"1343" 10405 1051 12
"1344" 10382 1914 9
"1345" 10392 1472 11
"1346" 10381 1841 5
"1347" 10401 1183 11
"1348" 10397 1391 12
"1349" 10386 1623 11
"1350" 10401 1270 10
"1351" 10381 1979 9
"1352" 10409 1026 6
"1353" 10386 1797 12
"1354" 10402 1159 6
"1355" 10393 1356 12
"1356" 10394 1775 9
"1357" 10401 1614 11
"1358" 10412 1211 10
"1359" 10385 1680 10
"1360" 10399 1336 6
"1361" 10402 1299 12
"1362" 10398 1523 11
"1363" 10398 1581 12
"1364" 10411 1449 1
"1365" 10404 1675 10
"1366" 10395 1863 3
"1367" 10423 1145 8
"1368" 10398 1752 10
"1369" 10424 1167 8
"1370" 10423 1244 8
"1371" 10413 1561 12
"1372" 10428 1155 11
"1373" 10423 1323 6
"1374" 10409 1744 8
"1375" 10418 1371 11
"1376" 10429 1347 10
"1377" 10405 1688 8
"1378" 10431 1275 10
"1379" 10431 1308 10
"1380" 10425 1595 10
"1381" 10435 1054 10
"1382" 10440 1096 10
"1383" 10431 1416 10
"1384" 10422 1620 7
"1385" 10431 1468 9
"1386" 10428 1561 7
"1387" 10429 1631 10
"1388" 10439 1347 10
"1389" 10429 1801 11
"1390" 10412 2004 10
"1391" 10429 1938 10
"1392" 10449 1209 10
"1393" 10419 1777 8
"1394" 10433 1684 10
"1395" 10453 1243 8
"1396" 10451 1271 6
"1397" 10448 1615 11
"1398" 10419 1980 6
"1399" 10437 1949 7
"1400" 10462 1088 10
"1401" 10430 1868 9
"1402" 10453 1692 6
"1403" 10455 1532 1
"1404" 10451 1568 11
"1405" 10462 1478 8
"1406" 10435 1973 10
"1407" 10455 1824 6
"1408" 10439 1909 8
"1409" 10473 1209 11
"1410" 10461 1647 8
"1411" 10452 1982 10
"1412" 10443 1919 5
"1413" 10467 1341 1
"1414" 10473 1411 11
"1415" 10476 1287 10
"1416" 10477 1494 9
"1417" 10458 1794 6
"1418" 10458 1862 10
"1419" 10489 1057 7
"1420" 10479 1561 11
"1421" 10478 1248 11
"1422" 10487 1315 12
"1423" 10476 1676 9
"1424" 10475 1949 10
"1425" 10482 1797 10
"1426" 10485 1715 8
"1427" 10465 1935 6
"1428" 10500 1120 10
"1429" 10500 1159 11
"1430" 10507 1089 11
"1431" 10508 1045 8
"1432" 10486 1837 11
"1433" 10503 1323 8
"1434" 10487 1861 6
"1435" 10497 1539 11
"1436" 10506 1335 11
"1437" 10493 1888 11
"1438" 10509 1219 10
"1439" 10488 1753 9
"1440" 10476 1914 11
"1441" 10476 1959 5
"1442" 10508 1678 9
"1443" 10518 1070 6
"1444" 10502 1260 1
"1445" 10494 1651 1
"1446" 10489 1997 8
"1447" 10500 1828 11
"1448" 10509 1606 12
"1449" 10515 1440 12
"1450" 10507 1388 10
"1451" 10499 1909 4
"1452" 10515 1477 11
"1453" 10499 1936 6
"1454" 10506 1863 12
"1455" 10517 1304 10
"1456" 10534 1023 8
"1457" 10523 1178 10
"1458" 10524 1097 5
"1459" 10531 1571 10
"1460" 10533 1513 9
"1461" 10515 1654 7
"1462" 10530 1122 10
"1463" 10520 1869 10
"1464" 10542 1054 8
"1465" 10524 1635 12
"1466" 10533 1866 5
"1467" 10524 1777 8
"1468" 10530 1257 10
"1469" 10539 1662 10
"1470" 10525 1492 8
"1471" 10554 1081 10
"1472" 10535 1435 7
"1473" 10554 1267 8
"1474" 10529 1986 6
"1475" 10529 1997 10
"1476" 10557 1253 12
"1477" 10548 1349 7
"1478" 10564 1040 9
"1479" 10566 1023 5
"1480" 10535 1822 9
"1481" 10540 1797 7
"1482" 10566 1163 10
"1483" 10555 1453 8
"1484" 10559 1661 10
"1485" 10568 1218 9
"1486" 10542 1685 6
"1487" 10541 1470 12
"1488" 10535 1895 5
"1489" 10562 1532 10
"1490" 10544 1905 9
"1491" 10568 1401 11
"1492" 10565 1686 12
"1493" 10567 1559 5
"1494" 10567 1583 6
"1495" 10576 1112 12
"1496" 10541 1716 8
"1497" 10573 1423 11
"1498" 10571 1287 10
"1499" 10560 1708 8
"1500" 10569 1499 12
"1501" 10560 1797 11
"1502" 10562 1986 10
"1503" 10552 1854 11
"1504" 10574 1459 10
"1505" 10589 1058 6
"1506" 10587 1138 6
"1507" 10592 1028 10
"1508" 10568 1839 9
"1509" 10575 1687 12
"1510" 10597 1196 6
"1511" 10588 1482 5
"1512" 10593 1542 11
"1513" 10594 1257 9
"1514" 10578 1956 11
"1515" 10595 1300 6
"1516" 10586 1607 6
"1517" 10601 1505 6
"1518" 10593 1703 7
"1519" 10581 1748 10
"1520" 10601 1571 9
"1521" 10579 1795 12
"1522" 10599 1474 8
"1523" 10597 1888 11
"1524" 10579 1884 8
"1525" 10588 1577 12
"1526" 10603 1411 8
"1527" 10610 1029 9
"1528" 10596 1619 12
"1529" 10604 1581 3
"1530" 10613 1226 11
"1531" 10610 1293 10
"1532" 10599 1642 11
"1533" 10607 1059 9
"1534" 10619 1105 11
"1535" 10614 1671 10
"1536" 10592 1804 6
"1537" 10610 1752 6
"1538" 10629 1089 10
"1539" 10607 1322 1
"1540" 10621 1146 9
"1541" 10590 1974 11
"1542" 10631 1186 12
"1543" 10609 1658 7
"1544" 10594 1932 8
"1545" 10623 1415 9
"1546" 10637 1019 10
"1547" 10607 1713 12
"1548" 10625 1549 6
"1549" 10624 1830 11
"1550" 10627 1461 9
"1551" 10627 1489 10
"1552" 10613 1927 8
"1553" 10638 1118 10
"1554" 10645 1300 12
"1555" 10626 1588 11
"1556" 10607 1797 6
"1557" 10638 1314 8
"1558" 10636 1518 8
"1559" 10651 1236 6
"1560" 10646 1420 9
"1561" 10631 1928 10
"1562" 10640 1613 12
"1563" 10640 1725 8
"1564" 10626 1782 10
"1565" 10611 2000 9
"1566" 10656 1053 10
"1567" 10645 1741 8
"1568" 10640 1842 5
"1569" 10659 1079 10
"1570" 10659 1095 3
"1571" 10650 1535 9
"1572" 10641 1892 11
"1573" 10650 1580 12
"1574" 10662 1227 8
"1575" 10665 1016 9
"1576" 10660 1121 9
"1577" 10669 1081 8
"1578" 10628 1604 7
"1579" 10656 1214 8
"1580" 10663 1510 10
"1581" 10669 1300 10
"1582" 10673 1271 12
"1583" 10667 1217 11
"1584" 10651 1955 11
"1585" 10662 1831 6
"1586" 10665 1444 10
"1587" 10638 1978 10
"1588" 10681 1174 8
"1589" 10679 1256 12
"1590" 10658 1625 6
"1591" 10669 1581 6
"1592" 10656 1648 10
"1593" 10682 1155 9
"1594" 10659 1932 10
"1595" 10657 1808 10
"1596" 10693 1107 1
"1597" 10691 1281 6
"1598" 10672 1855 8
"1599" 10682 1568 10
"1600" 10699 1064 8
"1601" 10700 1026 10
"1602" 10695 1384 11
"1603" 10686 1490 9
"1604" 10687 1618 11
"1605" 10680 1713 10
"1606" 10703 1175 9
"1607" 10710 1084 9
"1608" 10703 1243 11
"1609" 10709 1261 10
"1610" 10699 1650 10
"1611" 10713 1237 7
"1612" 10701 1804 6
"1613" 10709 1398 10
"1614" 10710 1444 9
"1615" 10717 1133 10
"1616" 10703 1587 11
"1617" 10715 1222 11
"1618" 10694 1786 8
"1619" 10716 1293 8
"1620" 10707 1815 10
"1621" 10725 1088 6
"1622" 10711 1488 10
"1623" 10718 1612 11
"1624" 10711 1549 6
"1625" 10720 1574 7
"1626" 10706 1751 6
"1627" 10714 1518 11
"1628" 10718 1642 5
"1629" 10721 1727 11
"1630" 10722 1675 10
"1631" 10724 1743 10
"1632" 10722 1792 10
"1633" 10731 1720 6
"1634" 10730 1876 8
"1635" 10728 1665 6
"1636" 10728 1835 11
"1637" 9452 2853 11
"1638" 9447 3010 9
"1639" 9444 2930 10
"1640" 9462 2838 10
"1641" 9462 2994 3
"1642" 9463 2896 10
"1643" 9449 2984 9
"1644" 9477 2829 8
"1645" 9477 2854 12
"1646" 9469 2744 10
"1647" 9471 2964 9
"1648" 9469 2796 7
"1649" 9487 2716 7
"1650" 9475 2901 9
"1651" 9489 2806 10
"1652" 9502 2514 11
"1653" 9497 2681 7
"1654" 9490 2865 3
"1655" 9481 3015 9
"1656" 9502 2912 11
"1657" 9510 2665 3
"1658" 9512 2428 12
"1659" 9493 2752 9
"1660" 9503 2724 10
"1661" 9520 2539 6
"1662" 9504 2749 9
"1663" 9494 2819 6
"1664" 9495 2986 12
"1665" 9494 2881 11
"1666" 9518 2497 7
"1667" 9512 2848 10
"1668" 9491 2670 9
"1669" 9491 2703 11
"1670" 9527 2635 11
"1671" 9511 2811 11
"1672" 9528 2397 12
"1673" 9528 2465 8
"1674" 9530 2167 10
"1675" 9525 2654 8
"1676" 9528 2482 11
"1677" 9515 2694 10
"1678" 9514 2963 11
"1679" 9515 2873 7
"1680" 9537 2344 9
"1681" 9532 2773 9
"1682" 9546 2169 12
"1683" 9538 2421 5
"1684" 9543 2290 9
"1685" 9549 2324 6
"1686" 9532 2891 11
"1687" 9530 2441 7
"1688" 9547 2360 9
"1689" 9536 2663 10
"1690" 9554 2083 12
"1691" 9537 2501 5
"1692" 9540 2556 8
"1693" 9538 2721 11
"1694" 9550 2389 6
"1695" 9550 2454 10
"1696" 9550 2516 11
"1697" 9550 2604 10
"1698" 9534 2568 2
"1699" 9541 2630 7
"1700" 9540 2859 11
"1701" 9551 2584 3
"1702" 9550 2923 7
"1703" 9538 2963 9
"1704" 9544 2689 11
"1705" 9561 2237 8
"1706" 9542 2792 11
"1707" 9543 2832 10
"1708" 9559 2536 10
"1709" 9561 2309 9
"1710" 9553 2762 11
"1711" 9577 2101 6
"1712" 9577 2136 7
"1713" 9576 2162 9
"1714" 9573 2481 11
"1715" 9581 2031 6
"1716" 9563 2627 11
"1717" 9571 2576 7
"1718" 9551 2957 10
"1719" 9581 2248 2
"1720" 9581 2310 4
"1721" 9582 2408 11
"1722" 9564 2562 11
"1723" 9587 2334 11
"1724" 9581 2368 9
"1725" 9581 2455 11
"1726" 9581 2577 10
"1727" 9565 2666 11
"1728" 9585 2733 10
"1729" 9578 2641 12
"1730" 9592 2101 2
"1731" 9592 2235 10
"1732" 9564 2857 9
"1733" 9603 2134 10
"1734" 9594 2196 2
"1735" 9580 2506 10
"1736" 9603 2275 11
"1737" 9580 2614 11
"1738" 9577 2888 9
"1739" 9596 2405 12
"1740" 9608 2259 2
"1741" 9600 2165 9
"1742" 9612 2315 11
"1743" 9589 2665 9
"1744" 9588 2819 11
"1745" 9607 2465 11
"1746" 9600 2214 9
"1747" 9608 2377 11
"1748" 9584 2754 9
"1749" 9605 2431 11
"1750" 9606 2341 12
"1751" 9609 2498 12
"1752" 9610 2666 8
"1753" 9598 2964 10
"1754" 9579 2938 11
"1755" 9624 2244 7
"1756" 9600 2631 11
"1757" 9607 2782 11
"1758" 9610 2813 9
"1759" 9625 2395 6
"1760" 9632 2019 10
"1761" 9611 2915 11
"1762" 9641 2090 10
"1763" 9640 2134 9
"1764" 9625 2701 11
"1765" 9623 2664 10
"1766" 9635 2169 11
"1767" 9632 2270 12
"1768" 9633 2227 12
"1769" 9613 2571 11
"1770" 9632 2619 10
"1771" 9633 2421 11
"1772" 9645 2245 12
"1773" 9638 2338 12
"1774" 9640 2396 11
"1775" 9643 2291 11
"1776" 9629 2959 10
"1777" 9636 2322 11
"1778" 9649 2205 11
"1779" 9634 2791 10
"1780" 9636 2837 8
"1781" 9635 2853 11
"1782" 9636 2995 10
"1783" 9624 2741 11
"1784" 9656 2114 12
"1785" 9660 2145 11
"1786" 9653 2435 11
"1787" 9640 2823 10
"1788" 9656 2267 6
"1789" 9655 2478 8
"1790" 9662 2174 11
"1791" 9661 2318 12
"1792" 9676 2036 9
"1793" 9650 2548 11
"1794" 9670 2231 13
"1795" 9674 2127 8
"1796" 9665 2499 12
"1797" 9649 2739 10
"1798" 9671 2263 11
"1799" 9647 2663 11
"1800" 9679 2066 11
"1801" 9674 2418 11
"1802" 9667 2459 12
"1803" 9660 2700 10
"1804" 9658 2752 10
"1805" 9659 2804 8
"1806" 9672 2294 6
"1807" 9667 2764 9
"1808" 9649 2927 12
"1809" 9685 2103 11
"1810" 9684 2130 11
"1811" 9689 2177 10
"1812" 9662 2604 10
"1813" 9681 2208 12
"1814" 9684 2301 12
"1815" 9671 2789 12
"1816" 9662 2940 12
"1817" 9657 2902 10
"1818" 9685 2337 12
"1819" 9693 2280 7
"1820" 9675 2989 11
"1821" 9687 2684 12
"1822" 9682 2556 9
"1823" 9673 2801 11
"1824" 9694 2480 11
"1825" 9708 2048 10
"1826" 9709 2095 11
"1827" 9682 2848 10
"1828" 9695 2626 12
"1829" 9703 2352 10
"1830" 9706 2222 11
"1831" 9716 2182 11
"1832" 9695 2808 9
"1833" 9711 2720 11
"1834" 9718 2370 6
"1835" 9701 3000 8
"1836" 9726 2122 11
"1837" 9724 2314 11
"1838" 9718 2921 12
"1839" 9720 2657 12
"1840" 9738 2204 9
"1841" 9738 2236 11
"1842" 9738 2329 9
"1843" 9710 2877 10
"1844" 9726 2247 8
"1845" 9722 2981 10
"1846" 9744 2056 11
"1847" 9725 2538 11
"1848" 9731 2613 11
"1849" 9737 2636 11
"1850" 9741 2341 9
"1851" 9725 2792 12
"1852" 9729 2455 10
"1853" 9734 2445 10
"1854" 9729 2581 12
"1855" 9730 2568 11
"1856" 9736 2696 10
"1857" 9747 2152 9
"1858" 9733 2825 11
"1859" 9751 2336 9
"1860" 9757 2043 9
"1861" 9748 2525 11
"1862" 9738 2744 10
"1863" 9757 2096 11
"1864" 9724 2942 9
"1865" 9750 2628 3
"1866" 9755 2227 7
"1867" 9754 2271 11
"1868" 9759 2443 6
"1869" 9730 2897 9
"1870" 9763 2390 11
"1871" 9753 2483 5
"1872" 9742 2564 2
"1873" 9746 2931 9
"1874" 9746 2961 12
"1875" 9750 2876 10
"1876" 9768 2356 12
"1877" 9772 2312 11
"1878" 9784 2256 9
"1879" 9762 2842 9
"1880" 9780 2394 6
"1881" 9767 2593 9
"1882" 9776 2273 10
"1883" 9768 2771 7
"1884" 9780 2646 10
"1885" 9778 2584 9
"1886" 9769 2812 10
"1887" 9769 2996 11
"1888" 9794 2223 11
"1889" 9803 2139 10
"1890" 9799 2196 8
"1891" 9783 2876 12
"1892" 9776 2934 10
"1893" 9784 2986 11
"1894" 9800 2510 8
"1895" 9785 2619 11
"1896" 9795 2387 10
"1897" 9796 2790 11
"1898" 9811 2204 12
"1899" 9816 2235 11
"1900" 9808 2580 11
"1901" 9826 2109 11
"1902" 9817 2333 10
"1903" 9798 2811 7
"1904" 9813 2497 9
"1905" 9825 2374 9
"1906" 9817 2395 7
"1907" 9833 2063 7
"1908" 9823 2674 12
"1909" 9833 2253 12
"1910" 9833 2274 10
"1911" 9819 2737 12
"1912" 9836 2089 9
"1913" 9835 2074 11
"1914" 9836 2190 11
"1915" 9838 2142 10
"1916" 9831 2412 11
"1917" 9813 2823 11
"1918" 9813 2893 10
"1919" 9819 2963 11
"1920" 9827 2906 11
"1921" 9839 2131 9
"1922" 9847 2201 7
"1923" 9825 3010 10
"1924" 9835 2549 11
"1925" 9851 2481 12
"1926" 9834 2477 9
"1927" 9835 2758 11
"1928" 9835 2796 11
"1929" 9814 2835 10
"1930" 9857 2406 3
"1931" 9850 2950 10
"1932" 9855 2750 12
"1933" 9845 2970 9
"1934" 9854 2524 8
"1935" 9846 2698 11
"1936" 9846 2724 12
"1937" 9865 2169 8
"1938" 9854 2670 11
"1939" 9864 2046 11
"1940" 9865 2479 2
"1941" 9869 2206 12
"1942" 9856 3012 11
"1943" 9868 2347 11
"1944" 9876 2302 10
"1945" 9880 2232 9
"1946" 9874 2374 2
"1947" 9868 2585 11
"1948" 9877 2727 11
"1949" 9881 2437 2
"1950" 9880 2688 12
"1951" 9871 2856 11
"1952" 9878 2421 9
"1953" 9868 2818 10
"1954" 9891 2178 12
"1955" 9872 2707 9
"1956" 9879 2515 12
"1957" 9899 2106 12
"1958" 9874 2969 2
"1959" 9899 2363 2
"1960" 9870 2908 11
"1961" 9903 2443 9
"1962" 9879 2993 11
"1963" 9892 2741 10
"1964" 9892 2771 9
"1965" 9898 2481 11
"1966" 9906 2263 11
"1967" 9892 2949 10
"1968" 9897 2610 11
"1969" 9910 2128 12
"1970" 9917 2068 10
"1971" 9893 2856 10
"1972" 9900 2532 10
"1973" 9917 2254 12
"1974" 9925 2017 7
"1975" 9891 2907 9
"1976" 9909 2340 11
"1977" 9915 2652 11
"1978" 9903 2905 12
"1979" 9923 2467 12
"1980" 9933 2039 11
"1981" 9918 2408 12
"1982" 9916 2555 11
"1983" 9904 2874 12
"1984" 9920 2375 11
"1985" 9913 2772 11
"1986" 9900 3001 8
"1987" 9927 2291 10
"1988" 9937 2281 12
"1989" 9918 2822 10
"1990" 9947 2127 10
"1991" 9949 2089 11
"1992" 9932 2924 10
"1993" 9949 2154 11
"1994" 9943 2349 11
"1995" 9941 2371 6
"1996" 9943 2620 9
"1997" 9929 2864 12
"1998" 9950 2222 9
"1999" 9952 2069 12
"2000" 9930 2839 11
"2001" 9929 2994 9
"2002" 9930 2900 10
"2003" 9933 2963 12
"2004" 9936 2760 12
"2005" 9964 2311 11
"2006" 9950 2461 9
"2007" 9971 2132 2
"2008" 9953 2398 11
"2009" 9957 2655 2
"2010" 9957 2674 12
"2011" 9959 2534 10
"2012" 9973 2056 10
"2013" 9957 2748 11
"2014" 9957 2861 10
"2015" 9960 2451 10
"2016" 9978 2166 11
"2017" 9978 2179 9
"2018" 9968 2428 12
"2019" 9974 2385 11
"2020" 9971 2612 11
"2021" 9982 2109 11
"2022" 9961 2969 11
"2023" 9987 2324 11
"2024" 9967 2639 10
"2025" 9982 2375 7
"2026" 9985 2359 11
"2027" 9990 2227 10
"2028" 9982 2445 2
"2029" 9995 2069 11
"2030" 9970 2812 12
"2031" 9980 2498 10
"2032" 9995 2197 10
"2033" 10003 2152 11
"2034" 9982 2878 11
"2035" 9996 2246 2
"2036" 9953 2912 2
"2037" 10008 2042 10
"2038" 10007 2096 9
"2039" 9982 2943 6
"2040" 10003 2258 12
"2041" 9989 2540 11
"2042" 9996 2457 2
"2043" 9990 2752 12
"2044" 9968 2933 10
"2045" 9992 2767 12
"2046" 9993 2274 9
"2047" 9998 2637 9
"2048" 10002 2437 2
"2049" 9994 2957 9
"2050" 9991 2421 9
"2051" 10020 2098 10
"2052" 9993 2570 10
"2053" 9986 2667 10
"2054" 9986 2700 10
"2055" 10014 2285 10
"2056" 9999 2970 11
"2057" 10002 2807 12
"2058" 10006 2824 12
"2059" 9980 3008 9
"2060" 10014 2667 2
"2061" 10009 2655 12
"2062" 10023 2494 12
"2063" 9986 2815 10
"2064" 10019 2411 11
"2065" 10024 2336 9
"2066" 10028 2191 9
"2067" 10008 2595 12
"2068" 10031 2223 11
"2069" 10022 2571 9
"2070" 10019 2709 11
"2071" 10012 2947 10
"2072" 9993 2911 10
"2073" 10041 2017 9
"2074" 10013 2904 11
"2075" 9988 2990 11
"2076" 10027 2749 12
"2077" 10015 2721 9
"2078" 10031 2476 12
"2079" 10045 2352 12
"2080" 10048 2390 11
"2081" 10039 2666 10
"2082" 10027 2874 11
"2083" 10056 2040 9
"2084" 10034 2441 12
"2085" 10046 2331 11
"2086" 10057 2165 11
"2087" 10035 2539 10
"2088" 10050 2619 9
"2089" 10042 2838 11
"2090" 10046 2586 11
"2091" 10045 2709 9
"2092" 10030 2637 12
"2093" 10056 2304 10
"2094" 10067 2039 9
"2095" 10035 2984 10
"2096" 10057 2553 11
"2097" 10066 2417 7
"2098" 10066 2447 12
"2099" 10057 2632 11
"2100" 10040 2927 11
"2101" 10063 2253 11
"2102" 10065 2220 2
"2103" 10074 2202 11
"2104" 10080 2095 8
"2105" 10071 2671 12
"2106" 10062 2354 7
"2107" 10077 2139 11
"2108" 10083 2065 9
"2109" 10066 2953 11
"2110" 10090 2348 9
"2111" 10082 2594 11
"2112" 10090 2423 10
"2113" 10082 2648 11
"2114" 10086 2330 10
"2115" 10087 2782 12
"2116" 10069 2608 12
"2117" 10096 2079 12
"2118" 10081 2458 9
"2119" 10081 2475 12
"2120" 10092 2222 10
"2121" 10084 2521 10
"2122" 10085 2306 7
"2123" 10088 2568 9
"2124" 10101 2254 10
"2125" 10100 2438 9
"2126" 10102 2533 9
"2127" 10069 3006 10
"2128" 10109 2140 11
"2129" 10085 2605 10
"2130" 10104 2284 11
"2131" 10104 2359 10
"2132" 10080 2842 12
"2133" 10118 2031 10
"2134" 10092 2716 13
"2135" 10092 2744 11
"2136" 10077 2805 10
"2137" 10096 2580 12
"2138" 10096 2837 9
"2139" 10117 2562 12
"2140" 10120 2207 11
"2141" 10106 2617 11
"2142" 10127 2148 9
"2143" 10117 2950 9
"2144" 10107 2976 11
"2145" 10127 2482 11
"2146" 10128 2381 11
"2147" 10123 2717 10
"2148" 10137 2078 9
"2149" 10123 2774 8
"2150" 10139 2159 11
"2151" 10129 2452 9
"2152" 10131 2337 11
"2153" 10114 2811 9
"2154" 10143 2204 7
"2155" 10142 2312 10
"2156" 10145 2264 10
"2157" 10114 2996 11
"2158" 10131 2439 11
"2159" 10137 2652 11
"2160" 10144 2415 10
"2161" 10144 2511 11
"2162" 10142 2669 9
"2163" 10132 2857 9
"2164" 10131 2680 12
"2165" 10127 2759 11
"2166" 10157 2106 11
"2167" 10161 2031 11
"2168" 10131 2840 11
"2169" 10145 2761 9
"2170" 10147 2550 12
"2171" 10168 2246 11
"2172" 10157 2377 9
"2173" 10153 2589 6
"2174" 10159 2420 12
"2175" 10174 2037 8
"2176" 10169 2192 11
"2177" 10170 2537 11
"2178" 10161 2367 10
"2179" 10146 2716 11
"2180" 10171 2364 12
"2181" 10159 2694 2
"2182" 10169 2216 2
"2183" 10171 2454 11
"2184" 10171 2613 11
"2185" 10180 2085 11
"2186" 10151 2888 11
"2187" 10149 2963 11
"2188" 10181 2270 9
"2189" 10171 2923 9
"2190" 10188 2148 10
"2191" 10167 2989 11
"2192" 10193 2124 12
"2193" 10182 2580 11
"2194" 10182 2591 8
"2195" 10177 2659 11
"2196" 10190 2419 9
"2197" 10191 2429 10
"2198" 10178 2391 11
"2199" 10182 2897 7
"2200" 10198 2226 9
"2201" 10185 2614 11
"2202" 10185 2756 11
"2203" 10206 2171 9
"2204" 10202 2181 10
"2205" 10192 2734 12
"2206" 10210 2142 2
"2207" 10189 2769 7
"2208" 10197 2517 10
"2209" 10212 2051 10
"2210" 10213 2090 11
"2211" 10194 2689 11
"2212" 10209 2491 11
"2213" 10207 2355 11
"2214" 10200 2881 10
"2215" 10196 2962 9
"2216" 10199 3002 10
"2217" 10208 2718 12
"2218" 10214 2265 11
"2219" 10206 2438 12
"2220" 10220 2119 12
"2221" 10219 2278 10
"2222" 10227 2371 9
"2223" 10228 2452 2
"2224" 10231 2266 13
"2225" 10213 2449 2
"2226" 10216 2582 10
"2227" 10208 2916 10
"2228" 10211 2931 9
"2229" 10213 2630 10
"2230" 10240 2035 12
"2231" 10239 2088 8
"2232" 10228 2582 11
"2233" 10235 2649 2
"2234" 10228 2672 9
"2235" 10238 2179 11
"2236" 10232 2419 9
"2237" 10226 2405 11
"2238" 10240 2303 9
"2239" 10240 2334 11
"2240" 10229 2332 10
"2241" 10218 2826 11
"2242" 10231 2809 7
"2243" 10231 3000 10
"2244" 10229 2688 12
"2245" 10226 2746 11
"2246" 10250 2114 11
"2247" 10226 2787 11
"2248" 10250 2139 11
"2249" 10249 2089 12
"2250" 10252 2273 7
"2251" 10254 2231 9
"2252" 10238 2958 11
"2253" 10247 2499 11
"2254" 10248 2370 2
"2255" 10243 2781 9
"2256" 10255 2259 11
"2257" 10241 2821 11
"2258" 10256 2451 11
"2259" 10254 2762 12
"2260" 10264 2173 11
"2261" 10249 2609 11
"2262" 10261 2638 11
"2263" 10248 2936 11
"2264" 10256 2846 2
"2265" 10257 2518 12
"2266" 10267 2582 11
"2267" 10264 2413 11
"2268" 10257 2674 9
"2269" 10245 2879 10
"2270" 10280 2075 11
"2271" 10273 2333 2
"2272" 10282 2142 2
"2273" 10278 2263 9
"2274" 10285 2191 10
"2275" 10270 2717 10
"2276" 10270 2791 11
"2277" 10280 2273 12
"2278" 10286 2296 9
"2279" 10281 2624 8
"2280" 10291 2110 10
"2281" 10280 2473 11
"2282" 10287 2127 2
